# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StreamlinedBlobStorage.recordsAllocated,1788582152897000000,1788582212881000000,0
DirectByteBufferAllocator.disposed,1788582152897000000,1788582212881000000,0
DirectByteBufferAllocator.reclaimed,1788582152897000000,1788582212881000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788582152897000000,1788582212881000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1788582152897000000,1788582212881000000,72260
MappedFileStorage.totalBytesMapped,1788582152897000000,1788582212881000000,266600448
DirectByteBufferAllocator.hits,1788582152897000000,1788582212881000000,0
DirectByteBufferAllocator.misses,1788582152897000000,1788582212881000000,0
cacheStateStorage.get.counter,1788582152897000000,1788582212881000000,0
cacheStateStorage.set.duration,1788582152897000000,1788582212881000000,0
cacheStateStorage.set.counter,1788582152897000000,1788582212881000000,0
cacheStateStorage.get.duration,1788582152897000000,1788582212881000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788582152897000000,1788582212881000000,0
Indexing.totalTimeIndexersSleptMs,1788582152897000000,1788582212881000000,0
Indexes.allKeys.lookups,1788582152897000000,1788582212881000000,0
Indexing.writesQueuedMax,1788582152897000000,1788582212881000000,0
Indexes.entries.lookupDurationAvgMs,1788582152897000000,1788582212881000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1788582152897000000,1788582212881000000,0
Indexes.allKeys.lookupDuration90PMs,1788582152897000000,1788582212881000000,0.0
Indexes.stubs.lookupDurationMaxMs,1788582152897000000,1788582212881000000,0.0
Indexes.entries.lookupDuration90PMs,1788582152897000000,1788582212881000000,0.0
Indexes.entries.lookupDurationMaxMs,1788582152897000000,1788582212881000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1788582152897000000,1788582212881000000,0
Indexes.stubs.lookupDuration90PMs,1788582152897000000,1788582212881000000,0.0
Indexing.writesQueuedMin,1788582152897000000,1788582212881000000,9223372036854775807
Indexing.writer_0.totalTimeSpentWritingMs,1788582152897000000,1788582212881000000,0
Indexing.cache.totalCacheAccesses,1788582152897000000,1788582212881000000,0
Indexes.entries.lookups,1788582152897000000,1788582212881000000,0
Indexes.stubs.lookupDurationAvgMs,1788582152897000000,1788582212881000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1788582152897000000,1788582212881000000,0.0
Indexes.stubs.lookups,1788582152897000000,1788582212881000000,0
Indexing.cache.totalCacheEvicted,1788582152897000000,1788582212881000000,0
Indexes.allKeys.lookupDurationAvgMs,1788582152897000000,1788582212881000000,0.0
Indexing.cache.totalCacheMisses,1788582152897000000,1788582212881000000,0
workspaceModel.check.recursive.update.ms,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788582152897000000,1788582212881000000,0
workspaceModel.loading.total.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValue.from.cache.count,1788582152897000000,1788582212881000000,0
workspaceModel.non.incremental.contributors.total.update.time.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValue.total.get.count,1788582152897000000,1788582212881000000,0
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1788582152897000000,1788582212881000000,0
workspaceModel.collect.changes.ms,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1788582152897000000,1788582212881000000,0
workspaceModel.update.unloaded.entities.ms,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValue.clear.count,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValue.calculated.count,1788582152897000000,1788582212881000000,0
workspaceModel.loading.from.cache.ms,1788582152897000000,1788582212881000000,0
workspaceModel.updates.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788582152897000000,1788582212881000000,0
workspaceModel.replace.project.model.ms,1788582152897000000,1788582212881000000,0
workspaceModel.updates.count,1788582152897000000,1788582212881000000,0
workspaceModel.on.changed.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788582152897000000,1788582212881000000,0
workspaceModel.pre.handlers.ms,1788582152897000000,1788582212881000000,0
workspaceModel.to.snapshot.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788582152897000000,1788582212881000000,0
workspaceModel.init.bridges.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.init.ms,1788582152897000000,1788582212881000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788582152897000000,1788582212881000000,0
workspaceModel.updates.precise.ms,1788582152897000000,1788582212881000000,0
workspaceModel.initializing.ms,1788582152897000000,1788582212881000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1788582152897000000,1788582212881000000,0
workspaceModel.full.replace.project.model.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788582152897000000,1788582212881000000,0
workspaceModel.on.before.changed.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788582152897000000,1788582212881000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788582152897000000,1788582212881000000,0
workspaceModel.workspaceFileIndexData.instances.count,1788582152897000000,1788582212881000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.commit.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1788582152897000000,1788582212881000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788582152897000000,1788582212881000000,0
JVM.GC.collectionTimesMs,1788582152897000000,1788582212881000000,0
MEM.ramMinusFileMappingsBytes,1788582152897000000,1788582212881000000,205209600
JVM.usedNativeBytes,1788582152897000000,1788582212881000000,658578336
JVM.totalCpuTimeMs,1788582152897000000,1788582212881000000,1874
JVM.maxThreadCount,1788582152897000000,1788582212881000000,172
JVM.threadCount,1788582152897000000,1788582212881000000,67
JVM.GC.collections,1788582152897000000,1788582212881000000,0
JVM.totalTimeToSafepointsMs,1788582152897000000,1788582212881000000,0
MEM.ramBytes,1788582152897000000,1788582212881000000,238338048
JVM.committedHeapBytes,1788582152897000000,1788582212881000000,1050673152
JVM.usedHeapBytes,1788582152897000000,1788582212881000000,709133312
JVM.totalDirectByteBuffersBytes,1788582152897000000,1788582212881000000,3414024
MEM.ramPlusSwapMinusFileMappingsBytes,1788582152897000000,1788582212881000000,2143828480
JVM.totalSafepointCount,1788582152897000000,1788582212881000000,0
JVM.totalBytesAllocated,1788582152897000000,1788582212881000000,14907520
OS.loadAverage,1788582152897000000,1788582212881000000,1.75341796875
MEM.fileMappingsRamBytes,1788582152897000000,1788582212881000000,33128448
JVM.newThreadsCount,1788582152897000000,1788582212881000000,0
JVM.maxHeapBytes,1788582152897000000,1788582212881000000,2147483648
JVM.totalTimeAtSafepointsMs,1788582152897000000,1788582212881000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788582212881000000,1788582272899000000,0
jps.facet.change.listener.init.bridge.ms,1788582212881000000,1788582272899000000,0
jps.global.get.library.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleBridge.update.option.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788582212881000000,1788582272899000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1788582212881000000,1788582272899000000,0
jps.library.entities.serializer.load.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1788582212881000000,1788582272899000000,0
jps.global.handle.changed.events.ms,1788582212881000000,1788582272899000000,0
jps.modifiable.module.model.bridge.disposing.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788582212881000000,1788582272899000000,0
jps.reload.project.entities.ms,1788582212881000000,1788582272899000000,0
jps.app.storage.content.reader.load.component.ms,1788582212881000000,1788582272899000000,0
jps.modifiable.module.model.bridge.renaming.ms,1788582212881000000,1788582272899000000,0
workspaceModel.sync.entities.ms,1788582212881000000,1788582272899000000,0
jps.artifact.entities.serializer.save.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788582212881000000,1788582272899000000,0
jps.app.storage.content.writer.save.component.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleBridge.before.changed.ms,1788582212881000000,1788582272899000000,0
jps.global.handle.before.change.events.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788582212881000000,1788582272899000000,0
jps.save.changed.project.entities.ms,1788582212881000000,1788582272899000000,0
jps.module.iml.entities.serializer.save.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788582212881000000,1788582272899000000,0
jps.global.get.library.by.name.ms,1788582212881000000,1788582272899000000,0
workspaceModel.global.apply.state.to.project.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788582212881000000,1788582272899000000,0
jps.global.initialize.library.bridges.after.loading.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788582212881000000,1788582272899000000,0
workspaceModel.load.cache.metadata.from.file.ms,1788582212881000000,1788582272899000000,0
jps.save.global.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.global.updates.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1788582212881000000,1788582272899000000,0
jps.load.project.to.empty.storage.ms,1788582212881000000,1788582272899000000,0
jps.project.serializers.load.ms,1788582212881000000,1788582272899000000,0
jps.load.initial.state.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788582212881000000,1788582272899000000,0
workspaceModel.save.cache.to.file.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1788582212881000000,1788582272899000000,0
jps.apply.loaded.storage.ms,1788582212881000000,1788582272899000000,0
jps.modifiable.module.model.bridge.new.module.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788582212881000000,1788582272899000000,0
workspaceModel.load.cache.from.file.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788582212881000000,1788582272899000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1788582212881000000,1788582272899000000,0
jps.global.initialize.library.bridges.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.instances.count,1788582212881000000,1788582272899000000,0
jps.library.entities.serializer.save.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.do.save.caches.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788582212881000000,1788582272899000000,0
jps.global.get.libraries.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1788582212881000000,1788582272899000000,0
jps.storage.jps.conf.reader.load.component.ms,1788582212881000000,1788582272899000000,0
jps.modifiable.module.model.bridge.load.module.ms,1788582212881000000,1788582272899000000,0
workspaceModel.orphan.listener.update.ms,1788582212881000000,1788582272899000000,0
jps.module.iml.entities.serializer.load.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788582212881000000,1788582272899000000,0
jps.facet.change.listener.process.change.events.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788582212881000000,1788582272899000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1788582212881000000,1788582272899000000,0
workspaceModel.global.updates.count,1788582212881000000,1788582272899000000,0
jps.artifact.entities.serializer.load.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1788582212881000000,1788582272899000000,0
jps.project.serializers.save.ms,1788582212881000000,1788582272899000000,0
jps.facet.change.listener.before.change.events.ms,1788582212881000000,1788582272899000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1788582212881000000,1788582272899000000,0
writeAction.max.wait.ms,1788582212881000000,1788582272899000000,70
writeAction.wait.ms,1788582212881000000,1788582272899000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1788582212881000000,1788582272899000000,0
writeAction.count,1788582212881000000,1788582272899000000,0
LowMemory.gcLoad,1788582212881000000,1788582272899000000,1.533651576040803E-4
DiskQueryRelay.tasksExecuted,1788582212881000000,1788582272899000000,0
writeAction.median.wait.ms,1788582212881000000,1788582272899000000,100
DiskQueryRelay.tasksRequested,1788582212881000000,1788582272899000000,0
LowMemory.gcOverloaded,1788582212881000000,1788582272899000000,0
FileNameCache.queries,1788582212881000000,1788582272899000000,0
VFS.cache.directoriesCreated,1788582212881000000,1788582272899000000,0
VFS.cache.filesCreated,1788582212881000000,1788582272899000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1788582212881000000,1788582272899000000,0
VFS.fileByIdCache.misses,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsStoredCompressed,1788582212881000000,1788582272899000000,0
VFS.folderCaseSensitivityReads,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsStored,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsRead,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsReadSize,1788582212881000000,1788582272899000000,0
VFS.invertedFileNameIndex.requests,1788582212881000000,1788582272899000000,0
VFS.cache.segmentsCreated,1788582212881000000,1788582272899000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1788582212881000000,1788582272899000000,0
VFS.fileByIdCache.hits,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsDeduplicated,1788582212881000000,1788582272899000000,0
VFS.cache.segments,1788582212881000000,1788582272899000000,240
VFS.contentStorage.recordsDecompressionTimeUs,1788582212881000000,1788582272899000000,0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsUncompressedSize,1788582212881000000,1788582272899000000,0
VFS.fileChildByName,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsReadDecompressed,1788582212881000000,1788582272899000000,0
VFS.ContentWriter.totalFlushes,1788582212881000000,1788582272899000000,0
VFS.rootsCount,1788582212881000000,1788582272899000000,298.0
VFS.ContentWriter.totalTasksExecutedSync,1788582212881000000,1788582272899000000,0
FileNameCache.totalMisses,1788582212881000000,1788582272899000000,0
VFS.contentStorage.recordsStoredSize,1788582212881000000,1788582272899000000,0
ReadAction.executionsCount,1788582212881000000,1788582272899000000,3
FlushQueue.queueSize90P,1788582212881000000,1788582272899000000,0
NonBlockingReadAction.failedExecutionsCount,1788582212881000000,1788582272899000000,0
FlushQueue.queueSizeAvg,1788582212881000000,1788582272899000000,0.0
AWTEventQueue.dispatchTime90PNs,1788582212881000000,1788582272899000000,251903
WriteAction.executionsCount,1788582212881000000,1788582272899000000,0
NonBlockingReadAction.failedExecutionTimeUs,1788582212881000000,1788582272899000000,0
AWTEventQueue.dispatchTimeTotalNS,1788582212881000000,1788582272899000000,15437878
FlushQueue.executionTimeMaxNs,1788582212881000000,1788582272899000000,0
FlushQueue.waitingTimeAvgNs,1788582212881000000,1788582272899000000,0.0
AWTEventQueue.dispatchTimeMaxNs,1788582212881000000,1788582272899000000,251903
FlushQueue.waitingTimeMaxNs,1788582212881000000,1788582272899000000,0
FlushQueue.waitingTime90PNs,1788582212881000000,1788582272899000000,0
AWTEventQueue.dispatchTimeAvgNs,1788582212881000000,1788582272899000000,251392.0
AWTEventQueue.eventsDispatched,1788582212881000000,1788582272899000000,1
NonBlockingReadAction.finalizedExecutionTimeUs,1788582212881000000,1788582272899000000,0
NonBlockingReadAction.finalizedExecutionsCount,1788582212881000000,1788582272899000000,0
FlushQueue.executionTimeAvgNs,1788582212881000000,1788582272899000000,0.0
FlushQueue.tasksExecuted,1788582212881000000,1788582272899000000,0
FlushQueue.executionTime90PNs,1788582212881000000,1788582272899000000,0
FlushQueue.queueSizeMax,1788582212881000000,1788582272899000000,0
FilePageCache.pageFastCacheHits,1788582212881000000,1788582272899000000,180
FilePageCache.WAL.entriesFlushedOnClose,1788582212881000000,1788582272899000000,0
FilePageCache.WAL.entriesFlushedOnForce,1788582212881000000,1788582272899000000,0
MappedFileStorage.totalPagesMapped,1788582212881000000,1788582272899000000,17
FilePageCache.totalBytesStored,1788582212881000000,1788582272899000000,960
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788582212881000000,1788582272899000000,0
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1788582212881000000,1788582272899000000,0
FilePageCache.maxCacheSizeInBytes,1788582212881000000,1788582272899000000,629153792
StorageLockContext.competingThreads.max,1788582212881000000,1788582272899000000,0
StreamlinedBlobStorage.recordsRelocated,1788582212881000000,1788582272899000000,0
FilePageCache.WAL.entriesFlushed,1788582212881000000,1788582272899000000,0
FilePageCache.disposedBuffers,1788582212881000000,1788582272899000000,0
MappedFileStorage.storages,1788582212881000000,1788582272899000000,17
FilePageCache.totalPageLoadsUs,1788582212881000000,1788582272899000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1788582212881000000,1788582272899000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788582212881000000,1788582272899000000,0
FilePageCache.WAL.bytesQueued,1788582212881000000,1788582272899000000,0
StreamlinedBlobStorage.recordsDeleted,1788582212881000000,1788582272899000000,0
FilePageCache.totalPageStoresUs,1788582212881000000,1788582272899000000,70973
FilePageCache.pageLoads,1788582212881000000,1788582272899000000,0
FilePageCache.WAL.entriesFlushedOnRead,1788582212881000000,1788582272899000000,0
FilePageCache.WAL.flushesForcedByOverflow,1788582212881000000,1788582272899000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788582212881000000,1788582272899000000,3153920
FilePageCache.WAL.entriesFlushedOnTruncate,1788582212881000000,1788582272899000000,0
StorageLockContext.competingThreads.avg,1788582212881000000,1788582272899000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788582212881000000,1788582272899000000,93470720
FilePageCache.capacityInBytes,1788582212881000000,1788582272899000000,629145600
FilePageCache.totalPageDisposalsUs,1788582212881000000,1788582272899000000,0
FilePageCache.maxRegisteredFiles,1788582212881000000,1788582272899000000,1796
FilePageCache.pageHits,1788582212881000000,1788582272899000000,0
StorageLockContext.competingThreads.90P,1788582212881000000,1788582272899000000,0
FilePageCache.uncachedFileAccess,1788582212881000000,1788582272899000000,60
StreamlinedBlobStorage.recordsAllocated,1788582212881000000,1788582272899000000,0
DirectByteBufferAllocator.disposed,1788582212881000000,1788582272899000000,0
DirectByteBufferAllocator.reclaimed,1788582212881000000,1788582272899000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788582212881000000,1788582272899000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1788582212881000000,1788582272899000000,72260
MappedFileStorage.totalBytesMapped,1788582212881000000,1788582272899000000,266600448
DirectByteBufferAllocator.hits,1788582212881000000,1788582272899000000,0
DirectByteBufferAllocator.misses,1788582212881000000,1788582272899000000,0
cacheStateStorage.get.counter,1788582212881000000,1788582272899000000,0
cacheStateStorage.set.duration,1788582212881000000,1788582272899000000,0
cacheStateStorage.set.counter,1788582212881000000,1788582272899000000,0
cacheStateStorage.get.duration,1788582212881000000,1788582272899000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788582212881000000,1788582272899000000,0
Indexing.totalTimeIndexersSleptMs,1788582212881000000,1788582272899000000,0
Indexes.allKeys.lookups,1788582212881000000,1788582272899000000,0
Indexing.writesQueuedMax,1788582212881000000,1788582272899000000,0
Indexes.entries.lookupDurationAvgMs,1788582212881000000,1788582272899000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1788582212881000000,1788582272899000000,0
Indexes.allKeys.lookupDuration90PMs,1788582212881000000,1788582272899000000,0.0
Indexes.stubs.lookupDurationMaxMs,1788582212881000000,1788582272899000000,0.0
Indexes.entries.lookupDuration90PMs,1788582212881000000,1788582272899000000,0.0
Indexes.entries.lookupDurationMaxMs,1788582212881000000,1788582272899000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1788582212881000000,1788582272899000000,0
Indexes.stubs.lookupDuration90PMs,1788582212881000000,1788582272899000000,0.0
Indexing.writesQueuedMin,1788582212881000000,1788582272899000000,9223372036854775807
Indexing.writer_0.totalTimeSpentWritingMs,1788582212881000000,1788582272899000000,0
Indexing.cache.totalCacheAccesses,1788582212881000000,1788582272899000000,0
Indexes.entries.lookups,1788582212881000000,1788582272899000000,0
Indexes.stubs.lookupDurationAvgMs,1788582212881000000,1788582272899000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1788582212881000000,1788582272899000000,0.0
Indexes.stubs.lookups,1788582212881000000,1788582272899000000,0
Indexing.cache.totalCacheEvicted,1788582212881000000,1788582272899000000,0
Indexes.allKeys.lookupDurationAvgMs,1788582212881000000,1788582272899000000,0.0
Indexing.cache.totalCacheMisses,1788582212881000000,1788582272899000000,0
workspaceModel.check.recursive.update.ms,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788582212881000000,1788582272899000000,0
workspaceModel.loading.total.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValue.from.cache.count,1788582212881000000,1788582272899000000,0
workspaceModel.non.incremental.contributors.total.update.time.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValue.total.get.count,1788582212881000000,1788582272899000000,0
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1788582212881000000,1788582272899000000,0
workspaceModel.collect.changes.ms,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1788582212881000000,1788582272899000000,0
workspaceModel.update.unloaded.entities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValue.clear.count,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValue.calculated.count,1788582212881000000,1788582272899000000,0
workspaceModel.loading.from.cache.ms,1788582212881000000,1788582272899000000,0
workspaceModel.updates.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788582212881000000,1788582272899000000,0
workspaceModel.replace.project.model.ms,1788582212881000000,1788582272899000000,0
workspaceModel.updates.count,1788582212881000000,1788582272899000000,0
workspaceModel.on.changed.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788582212881000000,1788582272899000000,0
workspaceModel.pre.handlers.ms,1788582212881000000,1788582272899000000,0
workspaceModel.to.snapshot.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788582212881000000,1788582272899000000,0
workspaceModel.init.bridges.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.init.ms,1788582212881000000,1788582272899000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1788582212881000000,1788582272899000000,0
workspaceModel.updates.precise.ms,1788582212881000000,1788582272899000000,0
workspaceModel.initializing.ms,1788582212881000000,1788582272899000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1788582212881000000,1788582272899000000,0
workspaceModel.full.replace.project.model.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1788582212881000000,1788582272899000000,0
workspaceModel.on.before.changed.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1788582212881000000,1788582272899000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1788582212881000000,1788582272899000000,0
workspaceModel.workspaceFileIndexData.instances.count,1788582212881000000,1788582272899000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.commit.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1788582212881000000,1788582272899000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1788582212881000000,1788582272899000000,0
JVM.GC.collectionTimesMs,1788582212881000000,1788582272899000000,0
MEM.ramMinusFileMappingsBytes,1788582212881000000,1788582272899000000,213123072
JVM.usedNativeBytes,1788582212881000000,1788582272899000000,658800288
JVM.totalCpuTimeMs,1788582212881000000,1788582272899000000,1941
JVM.maxThreadCount,1788582212881000000,1788582272899000000,172
JVM.threadCount,1788582212881000000,1788582272899000000,66
JVM.GC.collections,1788582212881000000,1788582272899000000,0
JVM.totalTimeToSafepointsMs,1788582212881000000,1788582272899000000,0
MEM.ramBytes,1788582212881000000,1788582272899000000,243679232
JVM.committedHeapBytes,1788582212881000000,1788582272899000000,1050673152
JVM.usedHeapBytes,1788582212881000000,1788582272899000000,724861952
JVM.totalDirectByteBuffersBytes,1788582212881000000,1788582272899000000,3414024
